date,address,latitude,longitude,°¢ 10,°¢‰¡Ë‰«· ß, ÿæ√√≥∫ÿ√’ 60-90,√“™°“√‰¡Ë‰«· ß,æ‘…≥ÿ‚≈°2 60-2,™—¬π“∑ 1-2,ÀÕ¡ ÿæ√√≥∫ÿ√’,ª∑ÿ¡∏“π’ 1, ÿæ√√≥∫ÿ√’ 1
2015-08-23,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-24,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-25,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-26,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-27,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-28,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-29,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-30,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-08-31,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-01,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-02,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-03,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-04,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-05,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-06,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-07,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-08,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-09,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-10,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-11,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-12,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-13,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-14,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-15,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-16,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-17,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-18,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-19,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-20,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-21,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-22,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-23,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-24,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-25,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-26,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-27,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-28,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-29,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-09-30,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-01,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-02,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-03,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-04,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-05,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-06,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-07,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
2015-10-08,Udon Thani Rice research Center,17.374,102.584,0,0,0,0,0,0,0,0,0
