date,address,latitude,longitude,bph
2014-11-16,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-11-17,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-11-18,Chai Nat Rice Seed Center 1,15.348,99.597,25
2014-11-19,Chai Nat Rice Seed Center 1,15.348,99.597,18
2014-11-20,Chai Nat Rice Seed Center 1,15.348,99.597,5
2014-11-21,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-11-22,Chai Nat Rice Seed Center 1,15.348,99.597,9
2014-11-23,Chai Nat Rice Seed Center 1,15.348,99.597,4
2014-11-24,Chai Nat Rice Seed Center 1,15.348,99.597,15
2014-11-25,Chai Nat Rice Seed Center 1,15.348,99.597,0
2014-11-26,Chai Nat Rice Seed Center 1,15.348,99.597,18
2014-11-27,Chai Nat Rice Seed Center 1,15.348,99.597,4
2014-11-28,Chai Nat Rice Seed Center 1,15.348,99.597,12
2014-11-29,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-11-30,Chai Nat Rice Seed Center 1,15.348,99.597,15
2014-12-01,Chai Nat Rice Seed Center 1,15.348,99.597,3
2014-12-02,Chai Nat Rice Seed Center 1,15.348,99.597,12
2014-12-03,Chai Nat Rice Seed Center 1,15.348,99.597,360
2014-12-04,Chai Nat Rice Seed Center 1,15.348,99.597,85
2014-12-05,Chai Nat Rice Seed Center 1,15.348,99.597,127
2014-12-06,Chai Nat Rice Seed Center 1,15.348,99.597,135
2014-12-07,Chai Nat Rice Seed Center 1,15.348,99.597,130
2014-12-08,Chai Nat Rice Seed Center 1,15.348,99.597,56
2014-12-09,Chai Nat Rice Seed Center 1,15.348,99.597,83
2014-12-10,Chai Nat Rice Seed Center 1,15.348,99.597,30
2014-12-11,Chai Nat Rice Seed Center 1,15.348,99.597,15
2014-12-12,Chai Nat Rice Seed Center 1,15.348,99.597,18
2014-12-13,Chai Nat Rice Seed Center 1,15.348,99.597,21
2014-12-14,Chai Nat Rice Seed Center 1,15.348,99.597,18
2014-12-15,Chai Nat Rice Seed Center 1,15.348,99.597,10
2014-12-16,Chai Nat Rice Seed Center 1,15.348,99.597,15
2014-12-17,Chai Nat Rice Seed Center 1,15.348,99.597,15
2014-12-18,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-12-19,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-12-20,Chai Nat Rice Seed Center 1,15.348,99.597,5
2014-12-21,Chai Nat Rice Seed Center 1,15.348,99.597,15
