date,address,latitude,longitude,bph
2014-10-08,Nakhon Sawan Rice Seed Center,15.628,100.119,20
2014-10-09,Nakhon Sawan Rice Seed Center,15.628,100.119,6
2014-10-10,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-10-11,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-10-12,Nakhon Sawan Rice Seed Center,15.628,100.119,6
2014-10-13,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-10-14,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2014-10-15,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-10-16,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-10-17,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-10-18,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-10-19,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-10-20,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-10-21,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-10-22,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-10-23,Nakhon Sawan Rice Seed Center,15.628,100.119,11
2014-10-24,Nakhon Sawan Rice Seed Center,15.628,100.119,4
2014-10-25,Nakhon Sawan Rice Seed Center,15.628,100.119,40
2014-10-26,Nakhon Sawan Rice Seed Center,15.628,100.119,51
2014-10-27,Nakhon Sawan Rice Seed Center,15.628,100.119,38
2014-10-28,Nakhon Sawan Rice Seed Center,15.628,100.119,95
2014-10-29,Nakhon Sawan Rice Seed Center,15.628,100.119,26
2014-10-30,Nakhon Sawan Rice Seed Center,15.628,100.119,11
2014-10-31,Nakhon Sawan Rice Seed Center,15.628,100.119,32
2014-11-01,Nakhon Sawan Rice Seed Center,15.628,100.119,40
2014-11-02,Nakhon Sawan Rice Seed Center,15.628,100.119,46
2014-11-03,Nakhon Sawan Rice Seed Center,15.628,100.119,51
2014-11-04,Nakhon Sawan Rice Seed Center,15.628,100.119,16
2014-11-05,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-11-06,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-07,Nakhon Sawan Rice Seed Center,15.628,100.119,17
2014-11-08,Nakhon Sawan Rice Seed Center,15.628,100.119,16
2014-11-09,Nakhon Sawan Rice Seed Center,15.628,100.119,18
2014-11-10,Nakhon Sawan Rice Seed Center,15.628,100.119,14
2014-11-11,Nakhon Sawan Rice Seed Center,15.628,100.119,17
2014-11-12,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-11-13,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2014-11-14,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-15,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-11-16,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-17,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-11-18,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-11-19,Nakhon Sawan Rice Seed Center,15.628,100.119,14
2014-11-20,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2014-11-21,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-22,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-23,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-24,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-25,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-11-26,Nakhon Sawan Rice Seed Center,15.628,100.119,12
2014-11-27,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-11-28,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2014-11-29,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-11-30,Nakhon Sawan Rice Seed Center,15.628,100.119,8
2014-12-01,Nakhon Sawan Rice Seed Center,15.628,100.119,9
2014-12-02,Nakhon Sawan Rice Seed Center,15.628,100.119,44
2014-12-03,Nakhon Sawan Rice Seed Center,15.628,100.119,18
2014-12-04,Nakhon Sawan Rice Seed Center,15.628,100.119,11
2014-12-05,Nakhon Sawan Rice Seed Center,15.628,100.119,10
2014-12-06,Nakhon Sawan Rice Seed Center,15.628,100.119,11
2014-12-07,Nakhon Sawan Rice Seed Center,15.628,100.119,12
2014-12-08,Nakhon Sawan Rice Seed Center,15.628,100.119,14
2014-12-09,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-10,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2014-12-11,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-12-12,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2014-12-13,Nakhon Sawan Rice Seed Center,15.628,100.119,0
