date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-07-09,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-10,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-11,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-12,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-13,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-14,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-15,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-16,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-17,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-18,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-19,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-20,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-21,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-22,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-23,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-24,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-25,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-26,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-27,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-28,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-29,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-30,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-07-31,Sukhothai Rice Seed Center,17.311,99.709,8423,3305,681,16504,6512,0,140734,4351,0,347,9091,9562
2015-08-01,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-02,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-03,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-04,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-05,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-06,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-07,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-08,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-09,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-10,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-11,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-12,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-13,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-14,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-15,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
2015-08-16,Sukhothai Rice Seed Center,17.311,99.709,13938,5469,1127,27310,10776,0,232879,7200,0,575,15044,15823
