date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-06-03,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-04,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-05,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-06,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-07,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-08,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-09,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-10,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-11,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-12,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-13,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-14,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-15,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-16,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-17,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-18,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-19,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
