date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
04/23/2015,Pathum Thani Rice research Center,14.017,100.728,25.1,26.0,25.5,22.9,85.6,16.7,84.5,0.0
04/24/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.0,32.1,23.1,59.34,14.6,159.0,0.0
04/25/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,29.1,27.8,23.2,76.03,9.4,185.0,0.82
04/26/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,35.0,32.1,23.5,61.48,27.3,114.3,3.36
04/27/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,31.4,23.7,64.17,13.0,324.17,0.0
04/28/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,31.0,30.0,26.0,79.06,11.3,124.5,0.0
04/29/2015,Pathum Thani Rice research Center,14.017,100.728,26.2,34.0,30.7,24.0,68.36,25.7,181.25,1.53
04/30/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,32.0,31.0,25.4,72.45,11.2,122.5,0.0
05/01/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,37.0,34.7,22.2,48.92,18.5,250.3,0.0
05/02/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.3,33.6,23.1,56.41,14.7,205.17,0.0
05/03/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,32.0,31.0,26.9,79.02,7.6,96.0,0.0
05/04/2015,Pathum Thani Rice research Center,14.017,100.728,28.1,34.0,31.2,26.0,74.62,12.8,109.13,9.43
05/05/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,32.6,31.2,26.6,76.93,9.5,126.75,0.0
05/06/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,36.0,33.7,24.2,58.32,20.3,213.8,0.0
05/07/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.0,33.7,26.2,66.13,13.1,189.67,1.5
05/08/2015,Pathum Thani Rice research Center,14.017,100.728,29.1,31.0,30.0,27.0,83.73,13.0,110.5,0.0
05/09/2015,Pathum Thani Rice research Center,14.017,100.728,29.1,36.9,33.2,24.0,60.37,35.0,199.88,0.0
05/10/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.0,31.5,25.9,72.97,11.3,171.25,0.0
05/11/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.0,33.7,25.5,63.14,18.3,182.8,0.0
05/12/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,35.0,33.1,25.8,66.23,21.1,188.0,4.0
05/13/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,32.0,30.5,25.0,72.4,11.1,145.5,0.0
05/14/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.0,32.1,24.8,65.87,22.2,180.38,0.0
05/15/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,33.0,30.8,24.1,68.05,11.3,271.0,0.0
05/16/2015,Pathum Thani Rice research Center,14.017,100.728,28.1,36.0,32.1,24.9,67.94,18.5,227.6,3.29
05/17/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,35.2,33.4,23.7,57.08,12.9,236.0,0.0
05/18/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,31.0,30.5,23.0,64.05,16.5,265.0,0.0
05/19/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,37.0,34.3,22.6,51.18,16.5,247.13,0.0
05/20/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,35.0,33.0,23.4,57.44,16.6,232.5,0.0
05/21/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,36.0,34.4,23.1,52.04,22.2,212.7,0.0
05/22/2015,Pathum Thani Rice research Center,14.017,100.728,32.0,34.2,33.3,23.9,58.13,26.0,207.67,0.0
05/23/2015,Pathum Thani Rice research Center,14.017,100.728,32.0,33.0,32.5,23.0,57.42,16.6,200.0,0.0
05/24/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,36.0,34.3,23.7,54.26,20.7,195.13,0.0
05/25/2015,Pathum Thani Rice research Center,14.017,100.728,32.0,34.0,33.1,22.6,54.13,18.3,227.0,0.3
05/26/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,36.0,33.9,24.1,57.2,24.4,194.9,0.0
05/27/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.4,33.2,22.2,52.9,16.6,239.0,0.0
05/28/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,31.0,30.0,24.4,72.8,11.2,175.0,0.0
05/29/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.0,33.9,23.3,54.33,18.4,213.5,0.0
05/30/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,34.0,32.5,22.1,54.66,16.4,241.0,0.0
05/31/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,36.6,34.5,23.1,51.78,24.0,266.3,0.0
06/01/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,37.0,35.0,22.7,49.38,20.5,275.1,0.0
06/02/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,35.3,33.2,23.3,56.26,25.6,262.5,0.0
06/03/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,31.0,30.0,25.0,74.55,7.6,63.0,0.0
06/04/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,36.0,32.6,25.6,68.16,18.4,176.63,0.26
06/05/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.0,32.6,24.4,62.76,9.3,225.75,0.0
06/06/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,37.9,35.4,22.2,47.21,13.0,253.6,0.0
06/07/2015,Pathum Thani Rice research Center,14.017,100.728,29.1,36.1,33.4,23.6,59.07,14.7,268.0,0.1
06/08/2015,Pathum Thani Rice research Center,14.017,100.728,25.0,27.1,26.1,24.0,88.54,12.9,228.5,0.0
06/09/2015,Pathum Thani Rice research Center,14.017,100.728,28.1,36.0,33.4,23.2,56.42,14.7,216.13,0.0
