date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
07/09/2015,Ubon Ratchathani Rice research Center,15.334,104.683,24.0,29.0,26.3,24.3,89.73,20.5,260.88,93.07
07/10/2015,Ubon Ratchathani Rice research Center,15.334,104.683,26.0,30.0,28.5,23.0,72.72,13.0,250.33,0.0
07/11/2015,Ubon Ratchathani Rice research Center,15.334,104.683,24.0,34.0,31.5,23.3,62.96,25.9,254.6,0.0
07/12/2015,Ubon Ratchathani Rice research Center,15.334,104.683,24.1,27.0,25.5,25.3,98.45,5.5,159.17,7.92
07/13/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,29.0,28.0,25.0,83.95,7.6,170.0,0.0
07/14/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,32.0,29.0,23.9,75.57,13.0,196.38,6.1
07/15/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,31.0,29.6,24.7,75.37,9.4,187.25,0.0
07/16/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,32.0,30.1,23.4,67.69,11.2,196.33,0.0
07/17/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,30.0,29.0,23.9,74.22,13.0,221.83,0.0
07/18/2015,Ubon Ratchathani Rice research Center,15.334,104.683,27.0,28.0,27.5,24.0,81.3,9.4,220.0,0.0
07/19/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,28.0,26.9,25.3,91.28,11.2,212.25,4.14
07/20/2015,Ubon Ratchathani Rice research Center,15.334,104.683,24.0,28.0,26.0,24.2,90.09,11.2,166.0,0.62
07/21/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,32.0,30.6,22.4,61.99,13.0,197.4,0.0
07/22/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,32.5,30.6,23.2,65.42,11.2,197.67,0.0
07/23/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,29.0,28.5,24.0,76.69,9.4,220.0,0.0
07/24/2015,Ubon Ratchathani Rice research Center,15.334,104.683,30.0,33.0,31.8,21.3,54.19,18.4,253.75,0.0
07/25/2015,Ubon Ratchathani Rice research Center,15.334,104.683,28.0,32.0,30.2,23.8,69.41,11.2,242.25,0.0
07/26/2015,Ubon Ratchathani Rice research Center,15.334,104.683,24.0,28.1,26.1,24.0,88.65,13.0,182.0,5.46
07/27/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,27.0,26.4,24.4,89.06,7.6,124.0,0.88
07/28/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,25.0,25.0,24.0,94.19,7.6,140.0,0.0
07/29/2015,Ubon Ratchathani Rice research Center,15.334,104.683,23.0,27.0,25.7,23.3,86.59,5.4,164.63,0.79
07/30/2015,Ubon Ratchathani Rice research Center,15.334,104.683,24.0,26.0,25.4,23.2,87.55,7.6,140.0,0.25
07/31/2015,Ubon Ratchathani Rice research Center,15.334,104.683,24.0,28.0,26.6,22.7,79.63,6.4,140.0,0.0
08/01/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,30.0,28.2,23.5,76.39,13.0,239.9,0.0
08/02/2015,Ubon Ratchathani Rice research Center,15.334,104.683,25.0,31.0,28.1,22.9,73.9,13.0,228.33,0.0
08/03/2015,Ubon Ratchathani Rice research Center,15.334,104.683,26.0,28.0,27.0,24.5,86.58,5.4,205.0,0.0
