date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
05/11/2015,Samoeng Rice research Center,18.849,98.768,29.0,37.2,33.7,19.5,44.23,16.6,163.6,0.0
05/12/2015,Samoeng Rice research Center,18.849,98.768,29.0,37.2,33.1,19.6,45.73,11.2,173.67,0.0
05/13/2015,Samoeng Rice research Center,18.849,98.768,30.0,31.0,30.5,18.0,47.27,7.6,230.0,0.0
05/14/2015,Samoeng Rice research Center,18.849,98.768,30.0,38.0,34.5,18.6,40.14,13.0,137.75,0.0
05/15/2015,Samoeng Rice research Center,18.849,98.768,29.0,33.0,31.0,20.7,54.54,11.2,148.5,0.0
05/16/2015,Samoeng Rice research Center,18.849,98.768,29.0,36.0,33.4,20.1,46.68,18.4,185.2,0.0
05/17/2015,Samoeng Rice research Center,18.849,98.768,29.0,35.3,32.1,20.8,51.97,14.8,166.83,0.0
05/18/2015,Samoeng Rice research Center,18.849,98.768,28.0,30.0,29.0,21.0,62.18,3.6,120.0,0.0
05/19/2015,Samoeng Rice research Center,18.849,98.768,28.0,33.0,30.9,19.6,51.8,16.6,192.0,0.0
05/20/2015,Samoeng Rice research Center,18.849,98.768,28.0,30.5,29.1,20.1,58.36,7.6,203.25,0.0
05/21/2015,Samoeng Rice research Center,18.849,98.768,26.0,31.6,28.4,22.4,70.8,13.1,196.4,8.86
05/22/2015,Samoeng Rice research Center,18.849,98.768,26.0,28.1,26.9,23.0,79.24,14.8,191.0,0.44
05/23/2015,Samoeng Rice research Center,18.849,98.768,26.0,27.0,26.5,22.0,76.39,11.2,205.0,0.0
05/24/2015,Samoeng Rice research Center,18.849,98.768,25.0,33.0,29.7,21.2,61.36,11.2,138.38,0.0
05/25/2015,Samoeng Rice research Center,18.849,98.768,27.0,31.0,29.3,21.5,63.3,9.4,183.0,0.0
05/26/2015,Samoeng Rice research Center,18.849,98.768,29.0,35.8,33.0,20.9,49.87,16.6,201.4,0.0
05/27/2015,Samoeng Rice research Center,18.849,98.768,29.0,34.5,32.1,21.0,52.64,9.4,203.33,0.0
05/28/2015,Samoeng Rice research Center,18.849,98.768,29.0,31.0,30.0,20.5,57.04,5.4,100.0,0.0
05/29/2015,Samoeng Rice research Center,18.849,98.768,29.0,36.0,32.9,20.9,50.26,9.4,232.63,0.0
05/30/2015,Samoeng Rice research Center,18.849,98.768,30.0,33.0,31.6,22.1,57.41,5.4,155.0,0.0
05/31/2015,Samoeng Rice research Center,18.849,98.768,28.4,34.6,32.0,21.6,55.08,13.0,179.0,10.39
06/01/2015,Samoeng Rice research Center,18.849,98.768,28.0,34.1,31.3,21.4,56.92,11.7,241.1,5.07
