date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
05/07/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,37.1,33.0,25.0,63.63,9.4,138.0,0.0
05/08/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,32.0,31.0,23.5,64.67,14.8,150.0,0.0
05/09/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,38.0,35.0,24.5,55.26,13.0,181.14,0.0
05/10/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,32.2,30.4,24.5,70.97,0.6,94.33,0.0
05/11/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,38.2,35.3,24.1,53.64,18.4,111.13,0.0
05/12/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,37.2,34.2,24.7,58.03,13.0,136.33,0.0
05/13/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,31.0,30.5,25.0,72.55,14.8,150.0,0.0
05/14/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,38.0,34.1,24.5,59.43,13.0,208.43,0.0
05/15/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,33.0,30.7,23.9,67.52,9.4,204.0,0.0
05/16/2015,Sukhothai Rice Seed Center,17.311,99.709,32.0,38.0,35.7,23.1,48.92,13.0,204.29,0.6
05/17/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,36.7,31.8,24.0,65.52,7.7,139.5,0.0
05/18/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,31.0,30.5,23.5,66.28,16.6,240.0,0.0
05/19/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,38.0,33.6,22.4,52.78,18.4,218.71,0.0
05/20/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,32.0,30.5,23.8,67.79,18.4,207.0,0.0
05/21/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,34.1,31.5,23.5,63.96,17.1,178.89,9.0
05/22/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,32.5,30.6,23.7,67.09,27.7,180.0,0.8
05/23/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,29.0,28.5,25.0,81.42,11.2,155.0,0.0
05/24/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,35.0,32.2,23.9,62.58,18.4,147.67,0.0
05/25/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,32.5,30.1,24.2,70.77,11.2,179.75,0.0
05/26/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,37.4,34.4,23.0,53.05,10.4,197.25,0.6
05/27/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,36.2,32.7,23.3,58.82,9.4,246.5,0.0
05/28/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,28.0,27.5,24.0,81.3,5.4,155.0,0.0
05/29/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,38.0,33.3,22.5,53.7,16.6,168.86,0.0
05/30/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,35.2,32.4,22.6,56.86,9.4,215.0,0.0
05/31/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,37.0,34.2,22.4,50.65,22.3,186.25,0.0
06/01/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,37.1,34.5,22.7,50.94,14.8,131.75,3.0
06/02/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,36.7,33.4,23.0,55.08,14.8,248.0,0.0
06/03/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,30.0,29.0,24.0,74.61,16.6,180.0,0.0
06/04/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,37.0,33.9,23.6,56.01,18.4,177.0,1.0
06/05/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,34.0,32.2,23.6,61.5,5.4,103.67,0.0
06/06/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,39.1,34.8,21.9,49.27,14.8,181.5,0.0
06/07/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,37.6,34.2,23.0,52.72,11.7,185.0,0.0
06/08/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,30.0,30.0,25.0,74.63,13.0,160.0,0.0
06/09/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,37.0,32.7,22.6,57.19,13.0,170.67,0.0
06/10/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,32.5,30.5,22.7,64.0,13.0,286.0,0.0
06/11/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,38.0,35.1,21.9,47.09,13.0,180.25,0.0
06/12/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,36.4,33.3,24.0,59.2,9.4,136.0,0.0
06/13/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,28.0,27.5,24.0,81.3,7.6,255.0,0.0
06/14/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,37.0,32.6,24.0,61.77,16.6,149.5,0.0
06/15/2015,Sukhothai Rice Seed Center,17.311,99.709,25.0,29.0,26.7,25.0,91.14,6.5,55.33,0.0
06/16/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,35.1,32.4,24.0,62.62,14.8,150.38,0.8
06/17/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,33.6,30.9,24.5,69.38,18.4,180.5,0.0
06/18/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,29.0,28.5,25.0,81.42,9.4,150.0,0.0
06/19/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,37.0,32.8,23.2,57.83,9.2,208.0,0.0
06/20/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,32.3,30.8,23.3,64.29,14.8,264.75,0.0
06/21/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,36.5,33.8,22.6,53.03,31.7,232.67,0.0
06/22/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,33.6,31.7,22.2,57.26,13.0,260.25,0.0
06/23/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,29.0,29.0,23.0,70.11,16.6,235.0,0.0
06/24/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,32.0,30.8,22.5,61.77,33.5,232.5,0.0
06/25/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,29.0,28.0,23.6,77.03,22.3,225.25,2.28
06/26/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,32.0,29.4,23.4,71.41,21.0,204.14,3.08
06/27/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,28.8,27.4,24.1,81.97,7.6,133.25,5.04
06/28/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,28.0,27.0,24.5,86.58,9.4,80.0,0.0
06/29/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,35.0,31.2,23.0,63.14,37.1,223.5,0.0
06/30/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,32.4,30.3,22.0,61.63,18.4,241.0,0.0
07/01/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,36.9,34.7,21.0,45.5,22.3,242.14,0.0
07/02/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,36.2,32.2,22.3,57.29,29.2,257.0,0.0
07/03/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,32.0,31.0,22.0,58.92,22.3,250.0,0.0
07/04/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,37.0,34.5,21.4,47.09,33.5,252.17,0.0
07/05/2015,Sukhothai Rice Seed Center,17.311,99.709,31.0,33.5,32.2,23.1,59.0,9.4,180.0,0.0
07/06/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,35.0,32.1,23.0,59.92,37.1,207.38,4.0
07/07/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,35.0,32.2,23.1,59.59,16.0,199.25,0.0
07/08/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,29.0,28.0,25.0,83.95,16.6,245.0,0.0
07/09/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,31.0,28.7,24.8,80.37,25.9,238.83,16.89
07/10/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,31.2,28.4,24.0,77.54,5.4,117.67,0.0
07/11/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,38.0,35.2,21.4,45.43,14.8,228.43,0.0
07/12/2015,Sukhothai Rice Seed Center,17.311,99.709,29.0,36.4,32.7,22.4,49.75,9.4,219.0,0.0
07/13/2015,Sukhothai Rice Seed Center,17.311,99.709,30.0,31.0,30.5,24.0,68.34,5.4,185.0,0.0
07/14/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,34.0,31.4,24.6,67.86,11.2,203.0,0.0
07/15/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,32.0,30.3,25.2,75.04,11.2,179.75,0.0
07/16/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,30.4,29.3,24.9,77.12,14.8,158.13,14.0
07/17/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,29.1,27.8,24.8,83.91,9.6,159.0,0.32
07/18/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,27.0,27.0,25.0,88.84,5.4,155.0,0.0
07/19/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,33.0,30.1,24.5,73.04,25.9,208.17,8.4
07/20/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,27.9,27.0,25.1,89.54,11.2,177.0,0.0
07/21/2015,Sukhothai Rice Seed Center,17.311,99.709,25.0,31.2,28.4,24.8,81.88,18.4,155.75,8.9
07/22/2015,Sukhothai Rice Seed Center,17.311,99.709,25.0,29.0,26.6,24.4,88.31,7.6,160.0,0.59
07/23/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,29.0,28.0,23.0,74.45,11.2,225.0,0.0
07/24/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,31.0,29.0,22.5,68.72,22.3,221.75,0.5
07/25/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,28.8,27.9,24.0,79.32,18.4,213.33,0.0
07/26/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,32.0,29.4,22.7,67.54,27.7,207.5,1.64
07/27/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,30.0,27.8,23.8,79.47,14.5,170.5,0.8
07/28/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,29.0,28.5,23.0,72.21,27.7,170.0,0.0
07/29/2015,Sukhothai Rice Seed Center,17.311,99.709,25.0,29.6,26.9,24.2,85.58,9.4,163.67,5.38
07/30/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,30.0,28.2,23.9,77.78,11.2,186.75,0.0
07/31/2015,Sukhothai Rice Seed Center,17.311,99.709,24.0,32.4,28.0,23.8,78.91,11.9,149.67,2.71
08/01/2015,Sukhothai Rice Seed Center,17.311,99.709,25.0,31.0,28.6,24.4,78.65,13.9,153.25,1.9
08/02/2015,Sukhothai Rice Seed Center,17.311,99.709,25.0,29.7,27.7,23.9,80.15,13.0,131.6,0.0
08/03/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,27.0,26.5,24.0,86.22,14.8,155.0,0.0
08/04/2015,Sukhothai Rice Seed Center,17.311,99.709,26.0,30.3,27.5,24.5,84.18,14.8,166.67,0.0
08/05/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,29.5,27.8,23.9,79.19,11.2,163.0,0.0
08/06/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,33.0,30.9,24.2,68.14,13.0,131.6,0.0
08/07/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,32.2,30.4,24.7,72.06,7.6,160.0,4.67
08/08/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,28.0,27.5,25.0,86.31,5.4,45.0,0.0
08/09/2015,Sukhothai Rice Seed Center,17.311,99.709,27.0,34.7,31.5,24.9,69.32,11.2,126.6,0.0
08/10/2015,Sukhothai Rice Seed Center,17.311,99.709,28.0,32.0,29.7,25.2,77.46,9.4,177.67,0.0
